nm_area_plantada_mil_ha,dt_ano_agricola,sigla_uf,id_produto,nm_producao_mil_t,nm_produtividade_mil_ha_mil_t
353,2005-06             ,PR,8380,422,1.2
205,2005-06             ,PR,8380,311,1.5
17,2005-06             ,PR,8380,10,0.6
3,2005-06             ,RJ,8380,2,0.7
4,2005-06             ,RJ,8380,4,1
80,2005-06             ,RN,8380,37,0.5
62,2005-06             ,RO,8380,35,0.6
2,2005-06             ,RR,8380,1,0.5
91,2005-06             ,RS,8380,85,0.9
29,2005-06             ,RS,8380,31,1.1
92,2005-06             ,SC,8380,117,1.3
30,2005-06             ,SC,8380,39,1.3
49,2005-06             ,SE,8380,25,0.5
80,2005-06             ,SP,8380,121,1.5
52,2005-06             ,SP,8380,70,1.3
59,2005-06             ,SP,8380,96,1.6
7,2005-06             ,TO,8380,4,0.6
5,2005-06             ,TO,8380,6,1.2
15,2006-07             ,AC,8380,8,0.5
100,2006-07             ,AL,8380,48,0.5
7,2006-07             ,AM,8380,6,0.9
1,2006-07             ,AP,8380,1,1
304,2006-07             ,BA,8380,130,0.4
332,2006-07             ,BA,8380,193,0.6
549,2006-07             ,CE,8380,110,0.2
14,2006-07             ,CE,8380,15,1.1
13,2006-07             ,DF,8380,32,2.5
0,2006-07             ,DF,8380,0,0
5,2006-07             ,DF,8380,14,2.8
9,2006-07             ,ES,8380,7,0.8
13,2006-07             ,ES,8380,10,0.8
52,2006-07             ,GO,8380,91,1.8
20,2006-07             ,GO,8380,28,1.4
58,2006-07             ,GO,8380,152,2.6
40,2006-07             ,MA,8380,15,0.4
46,2006-07             ,MA,8380,24,0.5
219,2006-07             ,MG,8380,216,1
144,2006-07             ,MG,8380,169,1.2
50,2006-07             ,MG,8380,118,2.4
6,2006-07             ,MS,8380,8,1.3
16,2006-07             ,MS,8380,18,1.1
0,2006-07             ,MS,8380,0,0
8,2006-07             ,MT,8380,10,1.2
21,2006-07             ,MT,8380,24,1.1
11,2006-07             ,MT,8380,33,3
80,2006-07             ,PA,8380,68,0.8
214,2006-07             ,PB,8380,49,0.2
178,2006-07             ,PE,8380,48,0.3
133,2006-07             ,PE,8380,66,0.5
209,2006-07             ,PI,8380,38,0.2
4,2006-07             ,PI,8380,2,0.5
4,2006-07             ,PI,8380,2,0.5
402,2006-07             ,PR,8380,558,1.4
150,2006-07             ,PR,8380,228,1.5
12,2006-07             ,PR,8380,9,0.8
3,2006-07             ,RJ,8380,3,1
4,2006-07             ,RJ,8380,3,0.8
80,2006-07             ,RN,8380,32,0.4
61,2006-07             ,RO,8380,41,0.7
1,2006-07             ,RR,8380,1,1
97,2006-07             ,RS,8380,120,1.2
23,2006-07             ,RS,8380,26,1.1
101,2006-07             ,SC,8380,174,1.7
27,2006-07             ,SC,8380,35,1.3
47,2006-07             ,SE,8380,30,0.6
89,2006-07             ,SP,8380,162,1.8
44,2006-07             ,SP,8380,56,1.3
59,2006-07             ,SP,8380,95,1.6
7,2006-07             ,TO,8380,5,0.7
6,2006-07             ,TO,8380,7,1.2
6,2007-08             ,AC,8380,3,0.5
97,2007-08             ,AL,8380,54,0.6
5,2007-08             ,AM,8380,4,0.8
2,2007-08             ,AP,8380,1,0.5
267,2007-08             ,BA,8380,111,0.4
329,2007-08             ,BA,8380,241,0.7
579,2007-08             ,CE,8380,238,0.4
14,2007-08             ,CE,8380,15,1.1
12,2007-08             ,DF,8380,26,2.2
0,2007-08             ,DF,8380,0,0
6,2007-08             ,DF,8380,17,2.8
8,2007-08             ,ES,8380,6,0.8
14,2007-08             ,ES,8380,12,0.9
42,2007-08             ,GO,8380,80,1.9
16,2007-08             ,GO,8380,30,1.9
38,2007-08             ,GO,8380,108,2.8
39,2007-08             ,MA,8380,15,0.4
50,2007-08             ,MA,8380,25,0.5
195,2007-08             ,MG,8380,202,1
162,2007-08             ,MG,8380,214,1.3
63,2007-08             ,MG,8380,150,2.4
2,2007-08             ,MS,8380,3,1.5
14,2007-08             ,MS,8380,16,1.1
0,2007-08             ,MS,8380,1,0
2,2007-08             ,MT,8380,4,2
74,2007-08             ,MT,8380,109,1.5
14,2007-08             ,MT,8380,31,2.2
66,2007-08             ,PA,8380,54,0.8
204,2007-08             ,PB,8380,87,0.4
195,2007-08             ,PE,8380,62,0.3
150,2007-08             ,PE,8380,92,0.6
232,2007-08             ,PI,8380,61,0.3
6,2007-08             ,PI,8380,4,0.7
286,2007-08             ,PR,8380,413,1.4
207,2007-08             ,PR,8380,344,1.7
8,2007-08             ,PR,8380,7,0.9
2,2007-08             ,RJ,8380,2,1
4,2007-08             ,RJ,8380,4,1
81,2007-08             ,RN,8380,34,0.4
66,2007-08             ,RO,8380,46,0.7
1,2007-08             ,RR,8380,1,1
74,2007-08             ,RS,8380,77,1
25,2007-08             ,RS,8380,26,1
78,2007-08             ,SC,8380,141,1.8
29,2007-08             ,SC,8380,40,1.4
36,2007-08             ,SE,8380,20,0.6
70,2007-08             ,SP,8380,100,1.4
50,2007-08             ,SP,8380,81,1.6
59,2007-08             ,SP,8380,96,1.6
5,2007-08             ,TO,8380,3,0.6
12,2007-08             ,TO,8380,12,1
7,2008-09             ,AC,8380,3,0.4
84,2008-09             ,AL,8380,38,0.5
3,2008-09             ,AM,8380,3,1
2,2008-09             ,AP,8380,1,0.5
216,2008-09             ,BA,8380,101,0.5
334,2008-09             ,BA,8380,235,0.7
574,2008-09             ,CE,8380,144,0.3
15,2008-09             ,CE,8380,16,1.1
13,2008-09             ,DF,8380,30,2.3
0,2008-09             ,DF,8380,0,0
4,2008-09             ,DF,8380,13,3.2
8,2008-09             ,ES,8380,6,0.8
15,2008-09             ,ES,8380,13,0.9
56,2008-09             ,GO,8380,119,2.1
20,2008-09             ,GO,8380,33,1.6
38,2008-09             ,GO,8380,112,2.9
41,2008-09             ,MA,8380,16,0.4
56,2008-09             ,MA,8380,28,0.5
206,2008-09             ,MG,8380,244,1.2
153,2008-09             ,MG,8380,203,1.3
62,2008-09             ,MG,8380,153,2.5
3,2008-09             ,MS,8380,3,1
16,2008-09             ,MS,8380,12,0.8
0,2008-09             ,MS,8380,0,0
5,2008-09             ,MT,8380,10,2
117,2008-09             ,MT,8380,117,1
13,2008-09             ,MT,8380,24,1.8
65,2008-09             ,PA,8380,50,0.8
206,2008-09             ,PB,8380,80,0.4
193,2008-09             ,PE,8380,74,0.4
124,2008-09             ,PE,8380,62,0.5
234,2008-09             ,PI,8380,54,0.2
13,2008-09             ,PI,8380,10,0.8
362,2008-09             ,PR,8380,375,1
261,2008-09             ,PR,8380,342,1.3
8,2008-09             ,PR,8380,7,0.9
2,2008-09             ,RJ,8380,1,0.5
3,2008-09             ,RJ,8380,3,1
59,2008-09             ,RN,8380,23,0.4
66,2008-09             ,RO,8380,46,0.7
3,2008-09             ,RR,8380,2,0.7
83,2008-09             ,RS,8380,91,1.1
34,2008-09             ,RS,8380,34,1
90,2008-09             ,SC,8380,131,1.5
40,2008-09             ,SC,8380,47,1.2
36,2008-09             ,SE,8380,20,0.6
86,2008-09             ,SP,8380,160,1.9
51,2008-09             ,SP,8380,71,1.4
49,2008-09             ,SP,8380,94,1.9
4,2008-09             ,TO,8380,3,0.8
17,2008-09             ,TO,8380,32,1.9
10,2009-10             ,AC,8380,6,0.6
63,2009-10             ,AL,8380,34,0.5
3,2009-10             ,AM,8380,3,1
2,2009-10             ,AP,8380,2,1
284,2009-10             ,BA,8380,141,0.5
328,2009-10             ,BA,8380,250,0.8
445,2009-10             ,CE,8380,71,0.2
13,2009-10             ,CE,8380,14,1.1
10,2009-10             ,DF,8380,29,2.9
0,2009-10             ,DF,8380,0,0
6,2009-10             ,DF,8380,20,3.3
7,2009-10             ,ES,8380,5,0.7
15,2009-10             ,ES,8380,21,1.4
50,2009-10             ,GO,8380,115,2.3
18,2009-10             ,GO,8380,44,2.4
45,2009-10             ,GO,8380,130,2.9
42,2009-10             ,MA,8380,6,0.1
43,2009-10             ,MA,8380,22,0.5
189,2009-10             ,MG,8380,214,1.1
155,2009-10             ,MG,8380,214,1.4
75,2009-10             ,MG,8380,196,2.6
4,2009-10             ,MS,8380,6,1.5
19,2009-10             ,MS,8380,28,1.5
0,2009-10             ,MS,8380,0,0
15,2009-10             ,MT,8380,22,1.5
72,2009-10             ,MT,8380,73,1
17,2009-10             ,MT,8380,25,1.5
40,2009-10             ,PA,8380,28,0.7
73,2009-10             ,PB,8380,4,0.1
143,2009-10             ,PE,8380,34,0.2
122,2009-10             ,PE,8380,55,0.5
206,2009-10             ,PI,8380,30,0.1
8,2009-10             ,PI,8380,5,0.6
322,2009-10             ,PR,8380,489,1.5
192,2009-10             ,PR,8380,297,1.5
8,2009-10             ,PR,8380,8,1
2,2009-10             ,RJ,8380,2,1
3,2009-10             ,RJ,8380,3,1
32,2009-10             ,RN,8380,8,0.2
58,2009-10             ,RO,8380,14,0.2
3,2009-10             ,RR,8380,2,0.7
80,2009-10             ,RS,8380,83,1
27,2009-10             ,RS,8380,32,1.2
78,2009-10             ,SC,8380,125,1.6
33,2009-10             ,SC,8380,42,1.3
43,2009-10             ,SE,8380,27,0.6
117,2009-10             ,SP,8380,194,1.7
30,2009-10             ,SP,8380,46,1.5
34,2009-10             ,SP,8380,78,2.3
5,2009-10             ,TO,8380,3,0.6
22,2009-10             ,TO,8380,25,1.1
12,2010-11             ,AC,8380,7,0.6
62,2010-11             ,AL,8380,32,0.5
5,2010-11             ,AM,8380,4,0.8
2,2010-11             ,AP,8380,1,0.5
252,2010-11             ,BA,8380,184,0.7
311,2010-11             ,BA,8380,79,0.3
600,2010-11             ,CE,8380,254,0.4
13,2010-11             ,CE,8380,5,0.4
13,2010-11             ,DF,8380,40,3.1
0,2010-11             ,DF,8380,0,0
6,2010-11             ,DF,8380,19,3.2
7,2010-11             ,ES,8380,5,0.7
12,2010-11             ,ES,8380,9,0.8
55,2010-11             ,GO,8380,115,2.1
18,2010-11             ,GO,8380,39,2.2
36,2010-11             ,GO,8380,106,2.9
57,2010-11             ,MA,8380,33,0.6
43,2010-11             ,MA,8380,18,0.4
192,2010-11             ,MG,8380,224,1.2
137,2010-11             ,MG,8380,177,1.3
72,2010-11             ,MG,8380,181,2.5
2,2010-11             ,MS,8380,4,2
16,2010-11             ,MS,8380,17,1.1
0,2010-11             ,MS,8380,1,0
18,2010-11             ,MT,8380,30,1.7
170,2010-11             ,MT,8380,164,1
20,2010-11             ,MT,8380,41,2
52,2010-11             ,PA,8380,37,0.7
168,2010-11             ,PB,8380,45,0.3
164,2010-11             ,PE,8380,66,0.4
158,2010-11             ,PE,8380,96,0.6
230,2010-11             ,PI,8380,79,0.3
9,2010-11             ,PI,8380,6,0.7
344,2010-11             ,PR,8380,538,1.6
173,2010-11             ,PR,8380,278,1.6
6,2010-11             ,PR,8380,4,0.7
2,2010-11             ,RJ,8380,2,1
2,2010-11             ,RJ,8380,2,1
70,2010-11             ,RN,8380,34,0.5
47,2010-11             ,RO,8380,31,0.7
3,2010-11             ,RR,8380,2,0.7
70,2010-11             ,RS,8380,95,1.4
23,2010-11             ,RS,8380,29,1.3
82,2010-11             ,SC,8380,133,1.6
22,2010-11             ,SC,8380,28,1.3
37,2010-11             ,SE,8380,31,0.8
92,2010-11             ,SP,8380,194,2.1
46,2010-11             ,SP,8380,86,1.9
29,2010-11             ,SP,8380,68,2.3
4,2010-11             ,TO,8380,4,1
12,2010-11             ,TO,8380,27,2.2
12,2010-11             ,TO,8380,28,2.3
13,2011-12             ,AC,8380,8,0.6
36,2011-12             ,AL,8380,17,0.5
6,2011-12             ,AM,8380,5,0.8
1,2011-12             ,AP,8380,1,1
240,2011-12             ,BA,8380,71,0.3
187,2011-12             ,BA,8380,47,0.3
426,2011-12             ,CE,8380,32,0.1
8,2011-12             ,CE,8380,0,0
10,2011-12             ,DF,8380,29,2.9
1,2011-12             ,DF,8380,2,2
5,2011-12             ,DF,8380,16,3.2
7,2011-12             ,ES,8380,6,0.9
12,2011-12             ,ES,8380,9,0.8
62,2011-12             ,GO,8380,141,2.3
23,2011-12             ,GO,8380,52,2.3
41,2011-12             ,GO,8380,115,2.8
36,2011-12             ,MA,8380,12,0.3
39,2011-12             ,MA,8380,15,0.4
182,2011-12             ,MG,8380,219,1.2
158,2011-12             ,MG,8380,230,1.5
82,2011-12             ,MG,8380,215,2.6
1,2011-12             ,MS,8380,3,3
18,2011-12             ,MS,8380,21,1.2
0,2011-12             ,MS,8380,0,0
8,2011-12             ,MT,8380,15,1.9
152,2011-12             ,MT,8380,165,1.1
20,2011-12             ,MT,8380,45,2.2
48,2011-12             ,PA,8380,34,0.7
37,2011-12             ,PB,8380,3,0.1
108,2011-12             ,PE,8380,12,0.1
122,2011-12             ,PE,8380,22,0.2
214,2011-12             ,PI,8380,27,0.1
16,2011-12             ,PI,8380,10,0.6
249,2011-12             ,PR,8380,348,1.4
226,2011-12             ,PR,8380,324,1.4
6,2011-12             ,PR,8380,6,1
2,2011-12             ,RJ,8380,2,1
2,2011-12             ,RJ,8380,2,1
7,2011-12             ,RN,8380,2,0.3
52,2011-12             ,RO,8380,36,0.7
3,2011-12             ,RR,8380,2,0.7
60,2011-12             ,RS,8380,65,1.1
22,2011-12             ,RS,8380,29,1.3
64,2011-12             ,SC,8380,93,1.5
23,2011-12             ,SC,8380,24,1
28,2011-12             ,SE,8380,20,0.7
101,2011-12             ,SP,8380,201,2
37,2011-12             ,SP,8380,68,1.8
26,2011-12             ,SP,8380,62,2.4
7,2011-12             ,TO,8380,5,0.7
14,2011-12             ,TO,8380,13,0.9
15,2011-12             ,TO,8380,20,1.3
12,2012-13             ,AC,8380,7,0.6
42,2012-13             ,AL,8380,15,0.4
6,2012-13             ,AM,8380,5,0.8
1,2012-13             ,AP,8380,1,1
229,2012-13             ,BA,8380,52,0.2
227,2012-13             ,BA,8380,137,0.6
330,2012-13             ,CE,8380,57,0.2
12,2012-13             ,CE,8380,10,0.8
13,2012-13             ,DF,8380,14,1.1
0,2012-13             ,DF,8380,1,0
3,2012-13             ,DF,8380,10,3.3
6,2012-13             ,ES,8380,5,0.8
9,2012-13             ,ES,8380,8,0.9
49,2012-13             ,GO,8380,89,1.8
18,2012-13             ,GO,8380,35,1.9
41,2012-13             ,GO,8380,112,2.7
40,2012-13             ,MA,8380,16,0.4
50,2012-13             ,MA,8380,25,0.5
187,2012-13             ,MG,8380,153,0.8
148,2012-13             ,MG,8380,195,1.3
85,2012-13             ,MG,8380,217,2.6
2,2012-13             ,MS,8380,3,1.5
17,2012-13             ,MS,8380,23,1.4
0,2012-13             ,MS,8380,0,0
19,2012-13             ,MT,8380,26,1.4
163,2012-13             ,MT,8380,203,1.2
30,2012-13             ,MT,8380,66,2.2
48,2012-13             ,PA,8380,34,0.7
56,2012-13             ,PB,8380,19,0.3
81,2012-13             ,PE,8380,10,0.1
95,2012-13             ,PE,8380,36,0.4
195,2012-13             ,PI,8380,24,0.1
4,2012-13             ,PI,8380,3,0.8
210,2012-13             ,PR,8380,301,1.4
264,2012-13             ,PR,8380,353,1.3
6,2012-13             ,PR,8380,5,0.8
1,2012-13             ,RJ,8380,1,1
2,2012-13             ,RJ,8380,2,1
12,2012-13             ,RN,8380,4,0.3
40,2012-13             ,RO,8380,31,0.8
3,2012-13             ,RR,8380,2,0.7
52,2012-13             ,RS,8380,67,1.3
20,2012-13             ,RS,8380,28,1.4
55,2012-13             ,SC,8380,98,1.8
22,2012-13             ,SC,8380,27,1.2
27,2012-13             ,SE,8380,18,0.7
62,2012-13             ,SP,8380,114,1.8
30,2012-13             ,SP,8380,54,1.8
28,2012-13             ,SP,8380,67,2.4
4,2012-13             ,TO,8380,3,0.8
12,2012-13             ,TO,8380,13,1.1
7,2012-13             ,TO,8380,9,1.3
10,2013-14             ,AC,8380,6,0.6
47,2013-14             ,AL,8380,22,0.5
5,2013-14             ,AM,8380,5,1
1,2013-14             ,AP,8380,1,1
268,2013-14             ,BA,8380,101,0.4
213,2013-14             ,BA,8380,164,0.8
394,2013-14             ,CE,8380,122,0.3
10,2013-14             ,CE,8380,11,1.1
12,2013-14             ,DF,8380,32,2.7
1,2013-14             ,DF,8380,2,2
3,2013-14             ,DF,8380,10,3.3
6,2013-14             ,ES,8380,5,0.8
9,2013-14             ,ES,8380,7,0.8
56,2013-14             ,GO,8380,129,2.3
16,2013-14             ,GO,8380,30,1.9
36,2013-14             ,GO,8380,105,2.9
41,2013-14             ,MA,8380,18,0.4
52,2013-14             ,MA,8380,28,0.5
179,2013-14             ,MG,8380,209,1.2
121,2013-14             ,MG,8380,164,1.4
85,2013-14             ,MG,8380,202,2.4
2,2013-14             ,MS,8380,2,1
18,2013-14             ,MS,8380,28,1.6
0,2013-14             ,MS,8380,0,0
12,2013-14             ,MT,8380,19,1.6
235,2013-14             ,MT,8380,319,1.4
77,2013-14             ,MT,8380,197,2.6
28,2013-14             ,PA,8380,21,0.8
77,2013-14             ,PB,8380,21,0.3
124,2013-14             ,PE,8380,30,0.2
122,2013-14             ,PE,8380,57,0.5
209,2013-14             ,PI,8380,51,0.2
20,2013-14             ,PI,8380,15,0.8
238,2013-14             ,PR,8380,402,1.7
272,2013-14             ,PR,8380,402,1.5
5,2013-14             ,PR,8380,5,1
1,2013-14             ,RJ,8380,1,1
2,2013-14             ,RJ,8380,2,1
34,2013-14             ,RN,8380,11,0.3
33,2013-14             ,RO,8380,24,0.7
3,2013-14             ,RR,8380,2,0.7
41,2013-14             ,RS,8380,66,1.6
25,2013-14             ,RS,8380,37,1.5
62,2013-14             ,SC,8380,112,1.8
22,2013-14             ,SC,8380,33,1.5
32,2013-14             ,SE,8380,24,0.8
48,2013-14             ,SP,8380,110,2.3
19,2013-14             ,SP,8380,30,1.6
18,2013-14             ,SP,8380,43,2.4
4,2013-14             ,TO,8380,2,0.5
14,2013-14             ,TO,8380,12,0.9
3,2013-14             ,TO,8380,4,1.3
8,2014-15             ,AC,8380,5,0.6
47,2014-15             ,AL,8380,24,0.5
6,2014-15             ,AM,8380,6,1
1,2014-15             ,AP,8380,1,1
235,2014-15             ,BA,8380,130,0.6
213,2014-15             ,BA,8380,166,0.8
394,2014-15             ,CE,8380,76,0.2
10,2014-15             ,CE,8380,11,1.1
12,2014-15             ,DF,8380,24,2
1,2014-15             ,DF,8380,2,2
3,2014-15             ,DF,8380,10,3.3
6,2014-15             ,ES,8380,4,0.7
8,2014-15             ,ES,8380,9,1.1
51,2014-15             ,GO,8380,108,2.1
13,2014-15             ,GO,8380,26,2
36,2014-15             ,GO,8380,108,3
39,2014-15             ,MA,8380,18,0.5
55,2014-15             ,MA,8380,31,0.6
159,2014-15             ,MG,8380,164,1
106,2014-15             ,MG,8380,158,1.5
74,2014-15             ,MG,8380,181,2.4
1,2014-15             ,MS,8380,1,1
16,2014-15             ,MS,8380,26,1.6
0,2014-15             ,MS,8380,1,0
11,2014-15             ,MT,8380,17,1.5
199,2014-15             ,MT,8380,328,1.6
77,2014-15             ,MT,8380,188,2.4
28,2014-15             ,PA,8380,20,0.7
59,2014-15             ,PB,8380,10,0.2
115,2014-15             ,PE,8380,18,0.2
122,2014-15             ,PE,8380,66,0.5
211,2014-15             ,PI,8380,75,0.4
3,2014-15             ,PI,8380,2,0.7
193,2014-15             ,PR,8380,329,1.7
208,2014-15             ,PR,8380,387,1.9
5,2014-15             ,PR,8380,5,1
1,2014-15             ,RJ,8380,1,1
1,2014-15             ,RJ,8380,1,1
32,2014-15             ,RN,8380,5,0.2
22,2014-15             ,RO,8380,17,0.8
3,2014-15             ,RR,8380,2,0.7
36,2014-15             ,RS,8380,56,1.6
20,2014-15             ,RS,8380,35,1.8
53,2014-15             ,SC,8380,103,1.9
20,2014-15             ,SC,8380,36,1.8
32,2014-15             ,SE,8380,22,0.7
42,2014-15             ,SP,8380,99,2.4
16,2014-15             ,SP,8380,36,2.2
18,2014-15             ,SP,8380,43,2.4
5,2014-15             ,TO,8380,3,0.6
13,2014-15             ,TO,8380,12,0.9
3,2014-15             ,TO,8380,4,1.3
8,2015-16             ,AC,8380,5,0.6
38,2015-16             ,AL,8380,17,0.4
4,2015-16             ,AM,8380,4,1
1,2015-16             ,AP,8380,1,1
177,2015-16             ,BA,8380,65,0.4
209,2015-16             ,BA,8380,161,0.8
368,2015-16             ,CE,8380,73,0.2
5,2015-16             ,CE,8380,2,0.4
12,2015-16             ,DF,8380,18,1.5
1,2015-16             ,DF,8380,2,2
3,2015-16             ,DF,8380,9,3
5,2015-16             ,ES,8380,6,1.2
5,2015-16             ,ES,8380,4,0.8
